100,1,"City Name","joselin jeria",,1,"Flag",0,0,2
98,2,"Capitol",49,"uDeadly",1,"TO",0,72095,2
96,6,"Seoul","Shirako",,1,"SHKO",6686,63868,2
101,7,"Edge","Pusher",,1,"Push",0,29079,2
106,1,"City Name","juninho",,3,"Flag",0,0,2
107,1,"City Name","yomm",,3,"Flag",0,0,2
110,1,"City Name","Niaz",,3,"Flag",0,0,2
111,2,"City Name","thelordofthevergas",,3,"Flag",0,0,2
109,4,"City Name","Yazmina",,3,"Flag",0,0,2
104,5,"PAC","ARBO",0,1,"DiK",314655,881315,2
108,5,"City Name","banibal",,1,"Flag",0,124,2
109,6,"City Name","ali2004",,1,"Flag",0,32,2
111,6,"City Name","wilberto",,1,"Flag",0,0,2
109,7,"City Name","louredes",,1,"Flag",0,25,2
111,7,"City Name","ramitzu",,3,"Flag",0,0,2
115,0,1,"vinnie","meuw",1,"Meuw",0,72752,2
115,1,"J1","Joes",,1,"Meuw",0,38426,2
119,1,"York","Nelson","GLOBAL",1,"ENG",0,49769,2
113,2,"Flat","Gro","meuw",1,"Meuw",0,10641,2
116,2,"City Name","Eluveitie",,3,"Flag",0,0,2
115,3,2,"CLord","Area51",3,"D",0,12786,2
117,3,"A","Dreier",,1,"Amok",70130,110067,2
116,5,"City Name","fofo",,1,"Flag",0,0,2
112,6,100000,"osmarlin",,3,"Flag",0,167,2
121,1,"City Name","kenya",,1,"Flag",0,0,2
121,2,"City Name","yuri valdivia",,3,"Flag",0,0,2
124,2,"FUTURAMA","DuffMan","RETRO",1,"DUFF",50958,323152,2
125,3,"v","FukIfiknow",,1,"v",0,20838,2
124,7,"Slemsthron","TheSlem",,3,"SLEM",0,3764,2
127,7,"City Name","RantinRaven16",,1,"Flag",0,0,2
131,1,"City Name","chay",,1,"Flag",0,0,2
129,2,"City Name","konuha nimarugen",,1,"Flag",0,46,2
132,2,"Flat","EvilDave","EX4LT3D",1,"Hi",255561,342942,2
133,2,"White","Face",,1,"UGLY",0,100,2
131,3,"Anger","EvilDave","EX4LT3D",1,"Hi",255561,342942,2
133,3,"Death","EvilDave","EX4LT3D",1,"Hi",255561,342942,2
128,5,"City Name","anmol",,1,"Flag",0,25,2
132,5,"City Name","connmaster",,3,"Flag",0,178,2
143,2,"castleName","iRestarter",,1,"s117",0,0,2
138,5,"tazmania","Tazzie","iDeadly",1,"DA2",340,66568,2
151,1,"City Name","zaza001",,3,"Flag",0,0,2
144,3,1112,1112,,3,1111,0,100,2
146,3,"City Name","rozie630",,1,"Flag",0,23,2
149,5,"City Name","William Longshanks",,3,"Flag",0,138,2
145,6,"City Name","angel jesus",,1,"Flag",0,25,2
148,6,"City Name","elsante456",,1,"Flag",0,4,2
154,2,1122,1122,,3,1111,0,100,2
156,2,"City Name","wilmer forra cori",,1,"Flag",0,0,2
154,3,"City Name","allan corado",,3,"Flag",0,29,2
158,5,"City Name","gfdg54",,3,"Flag",0,0,2
152,6,"City Name","breault",,1,"Flag",0,40,2
158,6,"City Name","julissa castro",,1,"Flag",0,21,2
153,7,"Nomad1","Nomad","Nemesis",1,"Flag",13117,117273,2
163,2,"Pain","KingBFG","uDeadly",1,"AMF",79905,334612,2
163,3,"Temple","KingBFG","uDeadly",1,"AMF",79905,334612,2
167,3,"City Name","carlos mario",,3,"Flag",0,36,2
163,5,"City Name","nahuel654",,3,"Flag",0,50,2
169,0,"City Name","brandon101",,3,"Flag",0,0,2
170,1,"City Name","ionut avasilcai",,1,"Flag",0,13,2
174,1,"City Name","sherut",,3,"Flag",0,0,2
173,3,"Tear","BaronJosh",,1,"Tear",0,31429,2
174,3,"City Name","darkglimmer",,1,"Flag",0,21,2
175,4,"City Name","Crstian Alexander",,1,"Flag",0,78,2
169,5,"City Name","kathemalkabe",,1,"Flag",0,0,2
170,5,"City Name","kelvinabreu",,1,"Flag",0,0,2
174,6,"City Name","bikram",,3,"Flag",0,0,2
168,7,"castleName","Noxxis",,1,"Flag",0,0,2
177,2,"Flat","Bokonon","GLOBAL",1,"CRAS",40064,80212,2
178,3,"Aija","Josiah",,1,"Flag",0,4,2
181,4,"City Name","Ivyta",,1,"Flag",0,0,2
177,5,"City Name","BPOSITIVE","RS",1,"Flag",0,455,2
183,5,"orlando","xxxzzzxxx","iDeadly",1,"dead",0,232427,2
180,6,"Shitpile","Omni","GLOBAL",1,"XRA",3,58922,2
184,0,"Failure","IFail","iDeadly",1,"FAIL",0,130602,2
187,0,"RIBS","SARIN","RETRO",1,"sexc",13974,223776,2
190,0,"City Name","jimmy flor",,3,"Flag",0,0,2
190,3,"Foxly","foxd",,1,"Foxd",0,27383,2
184,5,"chicago","xxxzzzxxx","iDeadly",1,"dead",0,232427,2
190,5,"dallas","xxxzzzxxx","iDeadly",1,"dead",0,232427,2
186,7,"City Name","Gonzalo Mederos",,1,"Flag",0,0,2
192,0,"City Name","mike349",,3,"Flag",0,22,2
192,2,"City Name","king arthur the great",,1,"Flag",0,13,2
197,4,"ONE","badmike","iDeadly",1,"GEN8",21934,129611,2
199,5,"castleName","noobster",,1,"Flag",0,375,2
203,6,"City Name","frerey",,3,"Flag",0,0,2
204,7,"City Name","ader",,1,"Flag",0,53,2
210,0,"City Name","kevin mina",,1,"Flag",0,4,2
212,0,"City Name","kazoo",,3,"Flag",0,0,2
215,0,"MahCity","Boov","WagedwaR",1,2113,354158,372733,2
215,2,"City Name","slisk",,3,"Flag",0,8,2
208,4,"City Name","zzz",,1,"Flag",0,0,2
221,0,"City Name","momtaz46",,3,"Flag",0,54,2
217,2,"City Name","steffon",,1,"Flag",0,61,2
217,4,"Dreamy","StarDame",,1,"SD",0,13089,2
218,4,"City Name","giesu",,3,"Flag",0,0,2
221,5,"Angelsong","Angelwrath","Titanium",1,"MAS",22608,158744,2
226,0,"Zx6R","AXEbutcher","Titanium",1,"T",29377,123135,2
227,0,"mildews","mildew",,1,"Flag",0,60,2
224,1,"City Name","CPac",,3,"Flag",0,32,2
228,2,"City Name","Mary Razboinica",,1,"Flag",0,36,2
229,3,"City Name","rarutobdp",,1,"Flag",0,0,2
230,5,"City Name","Kloda",,3,"Flag",0,0,2
225,6,"City Name","m3d3lyyn",,3,"Flag",0,42,2
238,0,"IMaNEWBIE","Ricdak",,3,"Noob",0,0,2
232,1,"Bella","Antabellum","Titanium",1,"Tit",0,117200,2
233,1,"nictry","darklord19","Masons",1,"lord",0,10835,2
239,1,"City Name","JoseMau",,1,"Flag",0,290,2
232,2,"Boulder","HOTH","BuGGaOff",3,"Flag",0,34942,2
237,2,"Doombringr","GrimReapr",,1,"DAWN",0,7723,2
239,6,"MG","mahmoud",,1,"Flag",0,53,2
241,1,"City Name","eze123",,1,"Flag",0,13,2
246,1,"Skullblow","HAMMERHEAD","fckit",3,"HEAD",0,14206,2
241,2,"City Name","PRINCESSS RUSS",,1,"Flag",0,0,2
245,2,"City Name","Jill",,1,"Flag",0,0,2
243,3,"hell","Achillez",,3,"Flag",0,1353,2
246,3,"Stars","Starling","Toast",1,"Star",0,113263,2
245,5,"City Name","Marlon Tapia",,1,"Flag",0,55,2
241,6,"City Name","jefferson",,1,"Flag",0,46,2
243,6,"City Name","rajin rai",,3,"Flag",0,4,2
240,7,5,"Spy","WagedwaR",1,"TANK",3,430228,2
242,7,"Tatas","StackedOne","Lepers",1,"NIP",0,80928,2
249,0,"D1","dunas","Lepers",1,"lep",0,61511,2
250,0,"City Name","markgeo1991",,1,"Flag",0,0,2
248,1,"City Name","leonkatya",,3,"Flag",0,0,2
248,5,"City Name","raul de la espada",,3,"Flag",0,50,2
249,5,"City Name","sasa200002",,3,"Flag",0,4,2
255,5,"Atlantica","x96",,1,"Flag",0,47,2
248,7,"City Name","jesuseduardo victoria rasuk",,3,"Flag",0,4,2
253,7,"City Name","Act4salex",,1,"Flag",0,14,2
258,0,"Aussie","Fatal1","ATHOS",1,"USUK",0,152428,2
260,1,"DINKY","StudMuffin",,1,"STUD",0,1121,2
261,1,"London","AngloSaxon",,1,"Brit",0,801,2
257,5,"N1Pride","LadyRhea","HotMess",1,300,0,31188,2
269,3,"Doh","Bobbomus","Toast",1,"DOH",0,104805,2
267,4,"killu","afterkill","HotMess",1,"RAWR",0,52324,2
270,4,"City Name","elasesino",,3,"Flag",0,0,2
267,5,"SOLSCITY","goksbytch",,3,"K2K",0,1082,2
268,5,"City Name","adil",,1,"Flag",0,0,2
269,5,"City Name","Arodor",,3,"Flag",0,57,2
273,0,"City Name","Rasec Primus",,3,"Flag",0,13,2
273,2,"City Name","RobyLupea",,1,"Flag",0,25,2
274,6,"City Name","odane",,3,"Flag",0,520,2
278,6,"NewCastle","HelloKitty",,1,"Flag",0,3208,2
280,1,"City Name","gaby99",,3,"Flag",0,0,2
282,1,"Zxii","Zxii",,1,"Zxii",0,8402,2
280,2,"City Name","PUUjee",,3,"Flag",0,41,2
281,2,"City Name","rozina",,1,"Flag",0,29,2
287,2,"City Name","samah",,3,"Flag",0,4,2
283,5,"Home","CopyCat",,1,"Cat",0,1427,2
284,5,"Swetgrass","blackbird","WagedwaR",1,"MYVL",2312,237235,2
290,1,"City Name","Young238",,1,"Flag",0,57,2
289,4,"Kush","KushKing","HotMess",3,"Flag",0,13941,2
290,5,"City Name","richard12",,1,"Flag",0,21,2
296,2,"City Name","josemiguel0920",,3,"Flag",0,53,2
302,3,1,"a1",,1,1,0,9998,2
303,4,"A1","GodMode","WagedwaR",1,0,1369645,491251,2
298,6,"City Name","baz",,1,"Flag",0,0,2
301,6,"Flat","haha",,1,123,0,7292,2
299,7,"YggDrasl","DireVulf",,1,"DIRE",0,19066,2
310,0,"City Name","cacac",,3,"Flag",0,4,2
310,2,"Food","FeedingZ33","Titanium",1,"33Z",0,87500,2
311,4,"City Name","Lizabeth",,1,"Flag",0,0,2
311,6,"City Name","sebimarius",,1,"Flag",0,0,2
304,7,"City Name","Nathan0885",,1,"Flag",0,227,2
313,4,"City Name","kaid",,1,"Flag",0,25,2
316,7,"Roma","Arten","COBRA",1,"DAWN",0,56498,2
317,7,"Masyaf","SuperModel","WagedwaR",1,"2Han",53744,459152,2
320,3,"Lima","Dredd","WagedwaR",1,"GOLD",7233,457934,2
325,5,"City Name","genius007",,1,"Flag",0,133,2
327,5,"City Name","Zipper000",,1,"Flag",0,129,2
325,7,"City Name","gerson chen",,1,"Flag",0,25,2
328,1,1,"Z33","WagedwaR",1,"Z33",0,138886,2
329,1,2,"Z33","WagedwaR",1,"Z33",0,138886,2
334,2,"Flat","Tiggerbaby","stella",1,"Tig",6,124716,2
328,3,"City Name","Katiellen46",,1,"Flag",0,0,2
336,3,"Neyland","Vols","WagedwaR",1,"Vols",844,307721,2
341,7,"City Name","josefm",,3,"Flag",0,0,2
345,1,"71E","bugs","Hit4Hire",1,"H4H",98029,493837,2
356,1,"City Name","AndresF123",,1,"Flag",0,0,2
354,3,"City Name","zulma velazquez",,1,"Flag",0,0,2
361,1,"City Name","elviscotize",,1,"Flag",0,4,2
365,1,"Wetball","WayTooDank","WagedwaR",1,"DANK",507337,188854,2
369,1,"City Name","ammar bmw",,1,"Flag",0,25,2
368,2,"City Name","salman asif",,3,"Flag",0,0,2
373,3,"City Name","hellokitty78",,1,"Flag",0,20,2
373,6,"City Name","fup",,3,"Flag",0,70,2
368,7,"City Name","elsdkooooooooooooooooo",,3,"Flag",0,25,2
376,0,"Buo","Haj0ng",,1,"VQH",0,9219,2
377,0,"City Name","Vanrith",,3,"Flag",0,48,2
376,1,"City Name","diegogonba",,3,"Flag",0,8,2
376,2,"Buo","Hajong","SAPz",1,"VQH",0,41084,2
377,2,"FKR","RideAho","BuGGaOff",1,"FKR",6309,60194,2
382,2,"UcantSeeMe","JohnCena","BuGGaOff",1,"BUGA",0,80693,2
385,0,"City Name","concon",,1,"Flag",0,69,2
388,0,"City Name","karytho",,1,"Flag",0,29,2
385,1,"Suicide","JayKills","ATHOS",1,"KILL",138,99595,2
389,2,"WOLFGANG","Lordwar",,1,"WAR",0,12417,2
391,2,"City Name","CallMeDead",,1,"Flag",0,884,2
390,3,"WARFREAK","Lordwar",,1,"WAR",0,12417,2
391,4,"City Name","Marley",,3,"Flag",0,4,2
387,6,"City Name","Manjunath",,1,"Flag",0,4,2
389,6,"City Name","joseolrdo",,3,"Flag",0,25,2
384,7,"City Name","Belenitaa",,3,"Flag",0,25,2
390,7,"City Name","waseedkhan",,3,"Flag",0,0,2
394,0,"City Name","yeison torres",,3,"Flag",0,8,2
395,7,"City Name","tito romez",,3,"Flag",0,0,2
400,5,"City Name","Xander11",,3,"Flag",0,0,2
403,7,"City Name","MILAGRO",,3,"Flag",0,0,2
409,0,"City Name","Bella01",,1,"Flag",0,0,2
415,0,"BALLDEEP","BALLBUSTER","BigGuns",1,"SPWN",8379,360785,2
408,1,"City Name","thicknhard",,1,"Flag",0,37,2
411,2,"City Name","memoyavuz",,1,"Flag",0,4,2
409,3,"City Name","popo846",,1,"Flag",0,25,2
410,5,"City Name","Graysun",,1,"Flag",0,4,2
409,6,"City Name","ItsMeAgain",,3,"Flag",0,184,2
417,3,"City Name","diego joaquin tapia valencia",,3,"Flag",0,13,2
421,5,"City Name","SMOKEYx00",,3,"Flag",0,0,2
416,6,"City Name","aboutourab",,1,"Flag",0,25,2
420,7,"City Name","linkipark",,3,"Flag",0,164,2
421,7,1,"thamidget2",,3,"tiny",0,713,2
430,0,"Stryfes","EvilStryfe",,1,"EVIL",0,1257,2
426,2,"City Name","martemata",,3,"Flag",0,13,2
425,4,"City Name","stoiko",,3,"Flag",0,205,2
435,2,"City Name","batman7113",,1,"Flag",0,0,2
446,2,"Salvation","Ragman81",,1,"Flag",0,226,2
446,4,"City Name","hossam",,1,"Flag",0,25,2
451,0,"City Name","danieldimciu",,1,"Flag",0,0,2
452,0,"City Name","kevin gavilanes",,3,"Flag",0,25,2
448,2,"City Name","herbert david toj",,1,"Flag",0,0,2
448,4,"City Name","frailock argento",,1,"Flag",0,0,2
451,6,"City Name","luis21",,1,"Flag",0,4,2
452,6,"City Name","c",,1,"Flag",0,46,2
458,1,"Rock","EvilMonky",,3,"Mky",0,147,2
457,2,"City Name","iuliaa1",,1,"Flag",0,25,2
460,5,"Junior","Junior","IronTrap",1,"IRON",27596,625633,2
468,0,"City Name","Kosa",,1,"Flag",0,674,2
471,1,"bluesville","Palmer",,1,"red",0,43189,2
471,2,"redneckvil","Palmer",,1,"red",0,43189,2
466,4,"City Name","brelied",,3,"Flag",0,4,2
474,1,"City Name","tomas",,1,"Flag",0,32,2
475,1,"City Name","norman1",,3,"Flag",0,25,2
478,1,"TownHall","Halo","IronTrap",1,"IRON",1,398913,2
472,2,"City Name","ihnkjuhnk",,1,"Flag",0,43,2
476,5,"Camullis","KingOwl","Ecosse",3,"Flag",0,7570,2
472,7,"City Name","RoBotzel",,1,"Flag",0,0,2
479,7,"Camalot","CareBear",,1,"F5",0,18418,2
487,0,"MSU","Lazarus","Survivor",1,"FU",0,7185,2
482,2,"Q","Mandukar","Irony",1,"Q",15329,66861,2
485,3,"City Name","luis gilberto",,1,"Flag",0,0,2
485,4,"City Name","fabianxxx",,1,"Flag",0,0,2
487,4,"City Name","That Girl",,1,"Flag",0,4,2
486,5,"City Name","skania",,3,"Flag",0,53,2
482,6,"City Name","brana",,1,"Flag",0,50,2
491,0,"City Name","basdeo",,3,"Flag",0,157,2
493,1,"HQ","Operative",,3,"UKSF",0,9061,2
494,2,"dullsville","kenz","NOVAIII",3,"kenc",0,36805,2
489,3,"City Name","Aviaira",,3,"Flag",0,36,2
492,4,"Trippleb","Vegeta82","SideKick",1,"Flag",0,18338,2
491,6,"City Name","NoFe4R",,1,"Flag",0,4,2
492,6,"City Name","danearys",,1,"Flag",0,18,2
495,6,"City Name","maysaloon zaidan",,1,"Flag",0,0,2
496,2,"City Name","redyanaboo",,1,"Flag",0,82,2
502,2,"City Name","Deker","NorthPub",1,"Flag",0,46730,2
498,3,"City Name","dodz",,3,"Flag",0,0,2
503,3,"City Name","Elobonegro",,1,"Flag",0,21541,2
500,5,"City Name","Eleanar",,3,"Flag",0,0,2
502,5,"tech","sgtwill","tattys",1,"ww",34970,99083,2
510,0,"City Name","demon general",,1,"Flag",0,58,2
508,2,"City Name","maria lizbeth",,1,"Flag",0,0,2
511,2,"City Name","grand2013",,1,"Flag",0,0,2
509,3,"A","Gawain",13375,1,"Boob",45726,223564,2
509,4,"B","Gawain",13375,1,"Boob",45726,223564,2
508,6,"Flat","Gawain",13375,1,"Boob",45726,223564,2
513,0,"City Name","vernonica",,3,"Flag",0,0,2
514,0,"City Name","audia4b5",,1,"Flag",0,119,2
519,2,"City Name","david ponce",,3,"Flag",0,29,2
514,4,"City Name","jana",,1,"Flag",0,0,2
515,5,"City Name","victoria sepulveda",,1,"Flag",0,0,2
516,5,"City Name","Alc01",,1,"Flag",0,0,2
517,5,"City Name","abuobaida",,1,"Flag",0,25,2
518,7,"City Name","piotrek1599",,1,"Flag",0,21,2
521,0,"City Name","bezzle",,3,"Flag",0,42,2
522,0,"City Name","bochastfb",,1,"Flag",0,4,2
524,0,"City Name","Raancaro1968",,3,"Flag",0,271,2
525,0,"libertyXII","emanon",,1,"XIII",0,4619,2
527,0,"City Name","israel bruno",,1,"Flag",0,46,2
526,1,"ArcCity","Arcion",,1,"Flag",0,13508,2
525,2,4,"JoseRizal","tattys",1,"me",0,424002,2
525,3,"City Name","Tupac",,3,"Flag",0,0,2
524,5,"City Name","chocoyo",,1,"Flag",0,0,2
527,5,"City Name","jean artavia",,1,"Flag",0,54,2
526,7,2,"JoseRizal","tattys",1,"me",0,424002,2
528,0,"City Name","gatolede55",,1,"Flag",0,0,2
531,0,"City Name","dhoylord",,3,"Flag",0,53,2
532,2,"City Name","ulfred",,3,"Flag",0,38,2
531,3,"City Name","ady0102",,3,"Flag",0,46,2
531,4,"City Name","pamzzzzzza",,1,"Flag",0,29,2
532,6,"City Name","DonnaD",,1,"Flag",0,12,2
543,1,"City Name","maxwell542",,3,"Flag",0,4,2
540,2,"Windsor","Anchor",,1,"Wind",0,57332,2
540,3,"underworld","owgod",,3,"Flag",0,274,2
538,4,"City Name","oavs2hotmailcom",,1,"Flag",0,8,2
538,5,"City Name","hamzatook",,1,"Flag",0,0,2
541,7,"City Name","Maldito",,1,"Flag",0,25,2
545,0,"Sexy","Melicious",13375,1,"XxX",0,148139,2
546,0,"City Name","mysstrall",,1,"Flag",0,68,2
551,0,"chan","chan",,1,"CHAN",0,0,2
547,3,"City Name","hane",,3,"Flag",0,13,2
545,4,"City Name","ernesto figueroa",,3,"Flag",0,0,2
550,4,"City Name","mosy",,3,"Flag",0,0,2
547,7,"City Name","Quiinn",,3,"Flag",0,4,2
556,0,"City Name","andrei1998",,1,"Flag",0,46,2
559,2,"City Name","iomica68",,3,"Flag",0,0,2
559,3,"City Name","TRUX",,1,"Flag",0,100,2
554,4,"Bryansk","WISEMAN",,1,"UNR",0,97331,2
555,6,"Ranger","Flyman","fckit",1,"DA",13359,135233,2
557,7,"City Name","SHEMIKA",,3,"Flag",0,12,2
559,7,"City Name","zaham",,1,"Flag",0,0,2
560,0,"City Name","dainisel",,1,"Flag",0,0,2
564,0,"Anfield","Johnno","tattys",1,"LFC",80011,182255,2
566,1,"City Name","Director",,1,"Flag",0,0,2
561,4,"City Name","paulina veronica silva",,3,"Flag",0,0,2
567,5,"NoGold","FoolsGold",,3,"Flag",0,809,2
567,7,"City Name","celeste",,1,"Flag",0,0,2
573,0,"City Name","long wro",,3,"Flag",0,21,2
573,1,"City Name","Lord22934921",,3,"Flag",0,0,2
572,2,"smalltown","FGE300","NOVA",1,"DURK",0,39184,2
569,5,"City Name",123456789,,1,"Flag",0,25,2
575,5,"TestCentre","CrashTest","LAVA",1,"LAVA",0,14465,2
573,7,"DarkCorner","BlaqNite","LAVA",1,"LAVA",0,16652,2
580,2,"Athena","LordyLord","CANNABIS",3,"LAVA",0,52767,2
580,3,"City Name","bob333",,1,"Flag",0,0,2
583,3,"City Name","carlacumberbatch",,3,"Flag",0,8,2
581,4,"Trojan","LordyLord","CANNABIS",3,"LAVA",0,52767,2
578,5,"Slushville","Crushems","LAVA",1,"LAVA",0,17088,2
583,5,"City Name","Altairm",,3,"Flag",0,0,2
579,6,"GhostTown","Spirit2","LAVA",1,"LAVA",0,18808,2
582,7,"City Name","jeanlucassantoscarneiro",,1,"Flag",0,29,2
590,0,"City Name","ikke",,3,"Flag",0,0,2
589,1,"City Name","seba1223",,1,"Flag",0,25,2
585,2,"City Name","marileine",,1,"Flag",0,59,2
589,2,"City Name","sohan",,1,"Flag",0,21,2
591,2,"City Name","GOAUL",,3,"Flag",0,12,2
586,3,"City Name","gggggg",,1,"Flag",0,0,2
588,3,"City Name","Ariel el Grande",,1,"Flag",0,32,2
589,6,"City Name","lilmisskurlz12",,1,"Flag",0,25,2
596,0,"City Name","wilber",,3,"Flag",0,93,2
596,1,"City Name","raif8",,1,"Flag",0,32,2
592,2,"City Name","oum to",,3,"Flag",0,13,2
597,2,"City Name","Rainy",,3,"Flag",0,4,2
595,3,"City Name","Pedro1189",,1,"Flag",0,25,2
596,5,1,"Kakarrott",,1,"Flag",0,23636,2
598,7,"City Name","caceres",,3,"Flag",0,29,2
600,1,"Rio","Piranha","Sin",1,"TROY",113980,247898,2
603,4,"City Name","santiagos",,1,"Flag",0,25,2
607,4,"City Name","Ironhide",,1,"Flag",0,6541,2
602,7,"M1","maxx",,1,"Maxx",0,909,2
608,0,"City Name","Lord23465382",,1,"Flag",0,0,2
615,0,"kingsslime","kingslime",,1,"Flag",0,25,2
614,1,"City Name","God of wine",,3,"Flag",0,64,2
614,2,"City Name","amrita ramkumar",,1,"Flag",0,0,2
613,4,"City Name","GhostLead",,1,"Flag",0,0,2
611,5,"hahahahhah","YgiveAfck1",,1,"ifck",0,26,2
615,6,"City Name","oswaldo vasquez sandagorda",,3,"Flag",0,0,2
617,0,"City Name","Maestro",,3,"Flag",0,4,2
616,2,"City Name","sisilita",,1,"Flag",0,17,2
619,4,"City Name","Lonewolf1965",,1,"Flag",0,364,2
621,4,"City Name","hgg060760",,3,"Flag",0,86,2
620,6,"City Name","jorgep",,1,"Flag",0,79,2
619,7,"City Name","s94",,3,"Flag",0,1016,2
624,1,"Dominion","Leonidas","xI0Ix",1,"WaFF",0,222309,2
626,1,"City Name","Jeykol",,3,"Flag",0,0,2
624,4,"City Name","JAV",,1,"Flag",0,0,2
628,4,"City Name","Lord isaac",,1,"Flag",0,4,2
631,4,"City Name","ale255vera",,3,"Flag",0,25,2
631,7,"City Name","DarkDog",,3,"Flag",0,0,2
635,0,"City Name","Vicky",,1,"Flag",0,0,2
634,1,"WideGroves","FarmingYOU",,3,"Farm",0,793,2
636,2,"City Name","Maels",,1,"Flag",0,251,2
638,2,"City Name","PvtJONES",,3,"Flag",0,13,2
635,5,"City Name","nightdevil",,1,"Flag",0,217,2
632,6,"GREENlab","DrGreen","Rebels",3,"DrG",0,8672,2
634,7,"City Name","jobak",,1,"Flag",0,515,2
647,0,"City Name","rezgaoui",,1,"Flag",0,32,2
642,1,"City Name","LadySierra",,1,"Flag",0,8,2
646,3,"City Name","Lesa31",,1,"Flag",0,218,2
647,3,"City Name","sayda",,1,"Flag",0,0,2
644,4,"City Name","ravi",,1,"Flag",0,0,2
644,5,"City Name","EDUA",,3,"Flag",0,53,2
646,5,"City Name","batu",,1,"Flag",0,0,2
649,3,"City Name","juanpa",,1,"Flag",0,4,2
648,5,"Tyranny","Talis",,1,"Flag",0,12753,2
652,6,"Forest","SirMike","Rangers",1,"Iron",0,55239,2
654,6,"Nedrow","Horsa","Prestige",3,"CNY",0,5251,2
653,7,"City Name","jennifur",,3,"Flag",0,0,2
