0,0,"Jesus","ForgiveMe","Forgive",1,"LOVE",0,2651312,2
215,7,"RAZRCastle","RAZaR","B00BIES",1,"kTs",12163285,64779616,2
218,1,"OMEGA","Jokey","B00BIES",1,"KTS",860544,74109176,2
221,1,"Teardrop","megg","Knights",1,"ANGR",19765079,52204647,2
219,7,"Rum","KhaLLs","B00BIES",1,"KTS",0,45675976,2
224,0,"Nottingham","scruf","Knights",5,"KTS",19037926,36610710,2
239,1,"Verona","TitusPullo","B00BIES",1,"KTS",6217920,45652065,2
233,3,"Reavers","Lord Jovan","OutSider",1,"KTS",20515066,57154845,2
240,0,"City Name","bILLPun2",,1,"Flag",0,4192,2
244,0,"Byzantium","CaesarMike","Knights",5,"KTS",1,45428252,2
245,0,"Londinium","CaesarMike","Knights",5,"KTS",1,45428252,2
242,1,"Ravenna","CaesarMike","Knights",5,"KTS",1,45428252,2
243,1,"Augusta","CaesarMike","Knights",5,"KTS",1,45428252,2
244,1,"ROME","CaesarMike","Knights",5,"KTS",1,45428252,2
246,1,"Capua","CaesarMike","Knights",5,"KTS",1,45428252,2
245,2,"Antium","CaesarMike","Knights",5,"KTS",1,45428252,2
243,4,"Pompeii","CaesarMike","Knights",5,"KTS",1,45428252,2
244,4,"LionsKnght","scruf","Knights",5,"KTS",19037926,36610710,2
241,5,"Caesarea","CaesarMike","Knights",5,"KTS",1,45428252,2
245,5,"Viscount","Emperor of Death","OutSider",1,"EOD",25181307,70011478,2
240,7,"Capua","Justinian","B00BIES",1,"KTS",2263808,24239164,2
249,0,"A3","Bladerunner","B00BIES",1,"KTS",24131739,42993394,2
255,1,"fogg","FoggDawg",,1,"Fogg",4396280,1595088,2
255,5,"B1","Bladerunner","B00BIES",1,"KTS",24131739,42993394,2
250,6,"COURAGE","Castille","hammer",1,"KTS",259434,39073701,2
260,0,"GreenIsle","scruf","Knights",5,"KTS",19037926,36610710,2
265,5,"B1","Emperor of Death","OutSider",1,"EOD",25181307,70011478,2
269,5,"Marquis","Emperor of Death","OutSider",1,"EOD",25181307,70011478,2
275,5,"B2","Bladerunner","B00BIES",1,"KTS",24131739,42993394,2
274,6,"Opera","Phantom_86",,1,"WAR",1839192,803002,2
284,0,"City Name","AprilFools",,1,"LOL",0,125,2
281,2,"THIRD","SlAcKeR","FROST",1,"SICK",1277184,9235860,2
285,3,"COG8","Zercon",,1,"FRAT",917903,12247333,2
284,5,"MAKEuNPC","Emperor of Death","OutSider",1,"EOD",25181307,70011478,2
293,0,"Atium","Brutuz","B00BIES",1,"brut",13062843,39189672,2
293,6,"Caerleon","Yuma",,1,"Rngd",1118329,1780826,2
294,6,"B3","Bladerunner","B00BIES",1,"KTS",24131739,42993394,2
295,6,"Darkwood","Trothgar",,1,"Rngr",4544120,2586490,2
301,0,"Fourth","SlAcKeR","FROST",1,"SICK",1277184,9235860,2
301,2,"Chubba","Conundrum","B00BIES",1,"KTS",6217741,18632525,2
302,2,"sc","Kishin",,1,"Flag",0,140473,2
301,3,"TINA","SamuraiWar","QuiT_200",1,"SRV",1243084,5187561,2
303,4,"boing","klongs","Klongs",1,"Klon",0,570732,2
317,2,"HELL","HELL","SG1",1,"HELL",0,7157,2
314,3,"Dareme","EdsWench","HOOTERS",1,"KTS",11518231,40702285,2
327,1,"Scruf","Conundrum","B00BIES",1,"KTS",6217741,18632525,2
323,2,7,"HEISENBERG",69,1,"UHA",2124651,39053962,2
325,5,"Bermuda","LordMike","B00BIES",1,"KTS",7708052,30937332,2
330,1,"Waikoloa","LadyDelMar","Knights",1,"KTS",56669503,34817569,2
329,4,"4Truth","TRUTH","FROST",1,"SICK",24035,4796576,2
333,5,"New city","Poizon","SWAGG",1,"DoD",17495065,2730815,2
336,3,"PasV","Conundrum","B00BIES",1,"KTS",6217741,18632525,2
337,7,"Caernarfon","LordMike","B00BIES",1,"KTS",7708052,30937332,2
344,0,"Ravage","Kaosfox","FROST",1,"KNT",24974356,50448597,2
346,2,"holdmy","LordMike","B00BIES",1,"KTS",7708052,30937332,2
345,7,"IronBark","RaimusII","B00BIES",1,"KTS",3257376,47114389,2
353,4,"Narf","Martialis","B00BIES",1,"KTS",294088,30641522,2
358,5,"Flat","Shad",,1,"Vols",7126905,3506840,2
359,5,"City Name","Iskandar2",,1,"Flag",0,4,2
356,7,"Baron","Emperor of Death","OutSider",1,"EOD",25181307,70011478,2
359,7,"Caesar","KingR","B00BIES",1,"KTS",13330900,23554867,2
365,4,"decoy","catalyst","Knights",1,"KTS",15643852,30348770,2
375,0,"STROKES","EdsWench","HOOTERS",1,"KTS",11518231,40702292,2
370,5,"4Hades","Rodrick","VENGANCE",1,"S58",3708864,75079426,2
381,2,"1Hades","Rodrick","VENGANCE",1,"S58",3708864,75079426,2
379,6,"offside","EdsWench","HOOTERS",1,"KTS",11518231,40702292,2
385,0,"War4","Galthor","B00BIES",1,"KTS",57721140,52770770,2
391,0,"6ft1","Pixie","Helena",1,"Quit",2816821,43986476,2
387,6,"Legends","xMorganax","VENGANCE",1,"KTS",17515266,28608674,2
390,7,"Gamma","Galthor","B00BIES",1,"KTS",57721140,52770770,2
391,7,"Alpha","ROHT","B00BIES",1,"ARM",10405192,14006155,2
398,2,"Knights","MissngLink","B00BIES",1,"Kts",460751,23248913,2
395,4,"SHAWARMA","Chubba","VENGANCE",1,"LEB",556789,106405092,2
400,5,"HomeKeep","tazl","BOOBIES",1,"Nem",7425961,14513273,2
407,5,"YrAnAss","LadyHannah","VENGANCE",1,"UNIT",16416503,99341966,2
408,0,"Horus","Bunzie","AVENGED",1,"AVNG",10255430,35116944,2
414,1,"AteAte","ElmerFud","AVENGED",1,"ANGR",4777201,13965169,2
409,7,"Bangkok","LadyRebel",,1,"Dogs",2788478,1951858,2
413,7,"PewPew","PepeLePew","AVENGED",1,"Kill",16676561,15050909,2
417,3,"HiGo","Shaunwilly",,5,"BAN",5691402,12935913,2
420,4,"ThxDC","BIGJ0HN","VENGANCE",1,"FGHT",36465007,24780733,2
426,0,"MADMAX","DAYWALKER","VENGANCE",1,"VEN",126514,115904876,2
439,1,"Trojan","mkmkmk111","VENGANCE",1,"NEM",44835998,41274947,2
433,2,"Fenra","Talia","John3l6",1,"AFLF",534633,5351547,2
439,2,"UK","Thatcher",,1,"K4",11628394,14141464,2
434,3,"City Name","cd004",,1,"Flag",0,6040,2
433,4,"Brisbane","SirEnjay",,1,"UNIT",690,382518,2
439,5,"RapiDCity","EcHo",,1,"Rapi",0,220,2
436,6,"Kansas","Blondewonder","Mb",1,6969,893111,929357,2
440,0,"go4","Godzilla70","Bondage",5,"PG",70395568,16911775,2
442,0,"SirRosis1","BabyHuey","BOOBIES",1,"Boob",7793547,6063875,2
446,0,"Banda","tazl","BOOBIES",1,"Nem",7425961,14513273,2
440,2,"oops","Gr8ful4U",,1,"Flag",0,305854,2
442,2,"WhatFuk","LordSir",,5,"Rave",72368,16060069,2
444,2,"TTsFarm","HANDSOLO","Mb",1,0,0,107605,2
446,2,"Ember","LordSir",,5,"Rave",72368,16060069,2
447,2,"MINE","ImASpy","SpiesRUs",1,"MINE",0,14395,2
445,3,"ODINCITY","POUNDS",,1,"ECV",1174216,1069157,2
441,6,"SHOCKNAWE","1HeaVenSnT","Nemesis",1,"NEM",0,69082110,2
443,6,"ThugBase1","Thuggee",,1,"Thug",865639,95803,2
446,6,"Shaved","PNUSS","Mb",1,"HERE",0,256237,2
443,7,"CITYVAN","Vanesa","1stTyme",1,"Van",0,8230,2
450,4,8,"SmackDown","ARSENAL",1,"BM",8290587,22612986,2
455,5,"7even","THCbomb",,1,"Baz",1156736,1705369,2
449,7,"beback2","Aness","Bondage",1,"BM",0,1060716,2
461,4,"ScareCrow","PAINKILLER","Bondage",1,"pg",48217659,28093647,2
471,2,"hogwallor","MAXAMUS","GENERALS",1,"TEMP",1029144,3131857,2
470,3,"Avalon","PepperAnn","VENGANCE",1,"Ven",1980604,18672224,2
467,6,"GOODBYE","PAINKILLER","Bondage",1,"pg",48217659,28093647,2
476,0,"New city","Nikolae","BOOBIES",1,"NiKo",5480083,12764039,2
472,4,"BigHead","leona","KeifSpot",1,"XR8D",9885100,4231956,2
480,3,"dupont","kecker","Advocacy",1,"reds",326698974,64445312,2
486,4,"Marley","ZiggyM","OurGang",1,"Tyme",7883,274840,2
480,7,"Sh4m30nU","xSHENIELx","NovaWolf",1,"Wolf",19933009,7038836,2
488,0,"London2","Bohemians",,1,"trty",0,213641,2
494,0,"e65","EV60T","Bondage",1,"EV",947486,1162808,2
494,4,"wz1","Waze911","Bondage",5,"pg",66317804,16046129,2
502,0,"JIUJITSU","champion","KeifSpot",1,"mean",39264921,6367046,2
510,1,"h","Cartman_196",,1,"LoC",176582,256858,2
509,3,"City Name","Nickname1",,1,"Flag",0,0,2
506,4,"CHOCnSTRAW","joe98","Nemesis",1,"NEM",94509,164606924,2
518,2,"U2","Hanzo","SWAGG",1,"NIHO",52136210,97707297,2
515,3,"Ghost","OldBone","Rave",5,"RAVE",93325293,30544999,2
527,5,"City Name","T04","NPCInc",1,"Flag",0,108742,2
531,1,"BeautiPhil","FINR0D","Rave",1,"BAV",178008496,42693628,2
537,0,"B03","B03","NPCInc",1,"Bal",0,265503,2
537,1,"City Name","B07","NPCInc",1,"Bal",0,233992,2
539,2,"B09","B9","NPCInc",1,"Bal",0,210955,2
536,4,"City Name","cd7",,1,"Flag",0,6697,2
538,4,"Flat","Kitchener","VENGANCE",1,"SS",64565466,18736790,2
537,6,"gilleys","beerman","Advocacy",1,"NBDC",50795464,65623875,2
547,2,"BattleStar","Darin","Nemesis",1,"MEAN",129288,218771755,2
551,3,"KEELME","Eva","Nemesis",1,"eVA",34910605,428379025,2
550,4,"Apparition","LordAnonII","HAZZARDS",2,"LORD",0,199826128,2
551,5,"Nonono","SonicWind","BOOBIES",1,"HBU",72579993,10345485,2
551,6,"nYCdiesEL","Darin","Nemesis",1,"MEAN",129288,218771755,2
552,1,"D","LintLicker","BOOBIES",1,"liNT",19750755,14449484,2
560,4,"pANAMA","Daibet","Nemesis",1,"P6",15325,340104303,2
569,1,"City Name","Mar13b","bb",1,"Flag",3651784,1066525,2
573,1,"HeavnsHell","Soilent","Bondage",1,"WHY",1534037,3420836,2
575,5,"Valhalla","booger_191","Bondage",1,"BS",15444918,1242367,2
583,1,"Bellringer","foxbat","420smash",1,420,15080428,4474837,2
576,5,"BigBugZ","ZippY",,1,"ZIPP",3472620,12533544,2
583,5,"RED","Valkyrie_253","KeifSpot",1,"C51",13209790,4900405,2
576,6,"DomoCity","DingDong10",,3,"Domo",0,1312,2
587,3,"e68","EV60T","Bondage",1,"EV",947486,1162808,2
591,3,"StThomas","Shim","BOOBIES",1,"MEAN",25513527,26262356,2
592,6,"City Name","Mikeu","bb",1,"Flag",0,815255,2
593,6,"NovaFrance","JeanMoulin","The6th",1,"Mere",17365,608363,2
594,6,"b3","TimeLost","FreeRain",5,"FrRn",15441184,9596245,2
593,7,"Bohem999","TimeLost","FreeRain",5,"FrRn",15441184,9596245,2
594,7,"Bobby","TimeLost","FreeRain",5,"FrRn",15441184,9596245,2
598,7,"NYStrip","PrimeBeef","VENGANCE",2,"NEM",17503801,24819387,2
601,0,"FFF666","IT","PITA",1,"XTRM",23383120,64840919,2
602,2,"Neverland","al2121",,1,"GW",0,375675,2
602,7,"Robocity02","World_196",,1,"Soul",57327,527012,2
604,7,"Crunch","CrazyMan","AVENGED",1,"Godz",2857654,3702665,2
608,0,"OurFriend","Choas","hammer2",1,"Hamm",69067266,6357157,2
611,1,"TANKEONE","THEBOSS","Saxons",1,"STRK",25808,253603,2
614,1,"auckley","Masada","ARSENAL",1,"HOWZ",1902066,14256860,2
610,4,"N3","Kruaticon","PITA",1,"PITA",10450416,18615918,2
610,5,"TVUMDB","ElioELST","AVENGED",5,"EVaR",10864676,10548190,2
611,5,"DRAGONCITY","vipin","Crusher",1,"NWO",5208,2062125,2
616,2,"lospor","spokenose",,1,"jaws",0,4,2
619,4,"orange","RIVEN","Helena",1,"SPOT",19561077,22733697,2
619,7,"7Chessi","Chessi","Gangstas",1,"GANG",8625634,31055692,2
629,0,"Hobbiton","BigMac_266","B00BIES",1,"TB",8712609,46063998,2
624,1,"MAGNOLIA","MysticLady","SntnlToo",1,"TRTY",0,358407,2
631,6,"New city","Porto1","1stTyme",1,"TYME",258121,32908809,2
635,4,"Fledermaus","MagicFox","PITA",1,"MGCF",0,699908,2
632,6,"IMMORTAL","Asland224","IMMORTAL_266",1,"IMM",0,5900,2
645,3,"FOokThis","TheReturn_253",,5,"NoID",5039898,3781482,2
646,3,82,"DD82",,1,82,0,4393,2
646,5,"21A","Knotty","Gangstas",1,"GANG",14621912,132982852,2
646,6,"1RA","Ra","Gangstas",1,"GANG",0,44895503,2
647,6,"ByPass","BadHeart","Gang2",1,"BH",172241,637544,2
651,1,"21B","Knotty","Gangstas",1,"GANG",14621912,132982852,2
654,5,"KEN","ken01","Omnious",1,"OMNI",5084801,1769742,2
654,6,"New city","Slaughter","Gangstas",1,"GANG",39339316,52453682,2
649,7,"New city","LadyGator","Gangstas",1,"OMNI",0,10024247,2
653,7,"OLDNameles","Knotty","Gangstas",1,"GANG",14621912,132982852,2
656,1,"Camelot","Serial Bullfrog","Nameless",1,"FROG",325343,196230976,2
657,6,"Myria","Badolza","Nameless",1,"RAIL",41619952,90620179,2
658,6,"22A","skrillix","Gangstas",1,"GANG",852822,183672599,2
663,6,"2RA","Ra","Gangstas",1,"GANG",0,44895503,2
666,3,"22b","skrillix","Gangstas",1,"GANG",852822,183672599,2
671,6,"New city","skrillix","Gangstas",1,"GANG",852822,183672599,2
677,0,"Albany","Demonicus","Gangstas",1,"Term",4431965,1066084,2
673,4,"23A","skrillix","Gangstas",1,"GANG",852822,183672599,2
677,7,"3RA","Ra","Gangstas",1,"GANG",0,44895503,2
686,0,"mine","calderon","Trashers",1,"XTRM",8402572,20147656,2
687,0,"spart","MagnumPI","1stTyme",1,"TYME",5090845,7296725,2
680,1,"Predenhaut","Chester","Skrued",1,"skrd",6517971,2839800,2
680,3,"23B","skrillix","Gangstas",1,"GANG",852822,183672599,2
687,4,"City Name",58,"FCB1",1,"FCB",0,1025,2
685,6,"jailhouse","KINGELVIS","1stTyme",1,"TYME",741244,16595497,2
689,1,"City Name","a32",,1,"Flag",0,13,2
690,2,"City Name",88,"FCB1",1,"FCB",0,1388,2
697,6,"SouthWest","BloodHound","Gangstas",1,"OMNI",0,8525746,2
700,7,"Berryworld","Berrywine","Nameless",1,"FROG",331432,177188446,2
711,3,7,"lord ace 1st","Gangstas",1,"GANG",10200387,19894236,2
707,4,"PurpLightn","Xainlrd","Nameless",1,"Xain",0,136165579,2
709,5,"LivingRoom","Pissy","Nemesis",1,"NEMS",11753652,49073960,2
709,6,"BedRoom","Xainlrd","Nameless",1,"Xain",0,136165579,2
719,0,"Pandora","IAmBad","hammer",1,"TS",49222461,26029668,2
713,1,"Blue","Snig",,1,"BR",3780951,4615815,2
716,1,"W2","Morlandd","HOOTERS",1,"KTS",6070732,3533754,2
719,2,"Valley","Bedman",,1,"CY",5949669,3337770,2
715,4,"H5","Himer0s","HOOTERS",1,"Q2",5967736,23660951,2
717,4,"Dogtopia","LolaPoLola","MCDogs",1,"MCD",5402921,1289477,2
725,0,"WolfwWing3","WolfwWings",69,1,"UHA",4865819,19373269,2
725,2,"Flat","D3stiny","Helena",1,"zzzZ",42165616,20883417,2
723,4,"Ishkur","D3stiny","Helena",1,"zzzZ",42165616,20883417,2
727,7,"Condemned","hinks","RisAgnsT",1,"RAIL",4615160,5340188,2
734,2,"Castle7","Marcus54","ARC",1,"TEMP",2739766,1985110,2
731,5,"Gotcha","Berrywine","Nameless",1,"FROG",331432,177188446,2
740,2,"Mustang73","Dilligas","1stTyme",1,"D",0,3515607,2
742,3,"Java2","Srikandi",,1,"None",7962014,45922344,2
739,4,"HuLL","CodHead",,1,"Cod",0,7455,2
739,5,"Tenoji","MICKEYMOUS","1stTyme",1,"tyme",15169467,12528623,2
743,5,"city135","Nick35a",,1,"WFT",0,6327,2
744,0,"Town","asfhnewclo",,1,"Hi",0,0,2
747,0,"New city","MagnumPI","1stTyme",1,"TYME",5090845,7296725,2
749,2,"4Spart","Spart","1stTyme",5,"Tyme",0,37250932,2
748,5,"ANGEL","SEXYJILL","1stTyme",1,"SEXY",602743,28063572,2
749,5,"Feb","ArchDemon","1stTyme",5,"1ST",430132,62901145,2
744,7,"Germany","evdawg","Helena",1,"DAWG",12167822,78337627,2
758,0,"death","anthony2","WolfClan",1,"Flag",0,13042,2
759,0,"Neither","AJH",,1,"AZ",0,297,2
754,2,"Flat","jardo",,1,"W33D",1086,41500,2
755,2,"T1","Wilson4","Bondage",1,"Bail",16995773,9235611,2
753,3,"XBROX1","XBROX","ARSENAL",1,"HOWZ",13679430,35016403,2
756,3,"New city","Porto1","1stTyme",1,"TYME",258121,32908809,2
759,7,"E2","Morlandd","HOOTERS",1,"KTS",6070732,3533754,2
765,0,"Valhalla","Ravage_252",,1,"Kush",0,1124392,2
765,1,"Sparta","Wilson4","Bondage",1,"Bail",16995773,9235611,2
766,1,"Spire","Ravage_252",,1,"Kush",0,1124392,2
761,3,"Karma","Cannolie","ssk",1,"RAWR",5042544,57811548,2
766,3,"City Name",64,"FCB1",1,"FCB",0,331,2
766,5,"Clayton","Lord Zander",,1,"HNTD",82120,1754972,2
767,6,"TheCircle","FTEMOB","Gangstas",1,"GANG",0,16422453,2
760,7,"TakeCare","JrFish",,1,"FuKR",4623464,6147886,2
770,3,"HAWKVILLE","BYRD_198","Divinite",1,"BRD",0,387943,2
771,3,"Callie","evdawg","Helena",1,"DAWG",12167822,78337627,2
769,4,"Pestilence","Pokey1",,1,"WSKY",0,942518,2
780,0,"NextTyme","Talon31",,1,"Tyme",7095283,24088402,2
777,1,"TL31","Talon31",,1,"Tyme",7095283,24088402,2
782,2,"Flat","Conan_252",,1,"X",198351,1095766,2
777,3,"flat2","Kannayya","killers7",1,"cool",19781,374050,2
779,3,"Flat","Kannayya","killers7",1,"cool",19781,374050,2
783,3,"Flog","Molly",,1,"Flag",0,1862,2
783,4,"NYX","Keres","Gangstas",1,"Zoo",19147932,3425034,2
777,5,"Konoha","Narutoxsan",,1,"Tail",0,58106,2
786,4,"ValeForger","Lord of All_199",,1,"Doom",6794,485340,2
