684,2,"m0nster","c00kies","Blitz",1,"Blit",0,5822968,2
693,1,8888888,"heyyou","TITAN",1,"hehe",0,5061,2
694,2,"BEVERLY","TENNANT","HAMMRDWN",3,"EAT",0,4655,2
700,3,"shoeshop","PePeLePew","TITAN",1,"PeeW",577161,927523,2
706,4,"Parkertown","Slammer","Blitz",1,"WW2H",31576172,6094414,2
716,0,"Mine","Titans","TITAN",1,"Duh",1138303,1136939,2
721,3,"TOmbSTone","TCYounger","PH0ENIX",1,"PHNX",4528675,2609826,2
735,1,"ProVille","LadyDi","1hateu",1,"Bltz",1447239,5465427,2
743,3,"DatAllUGot","DaContesta","TITAN",1,"F34R",1759746,964996,2
739,5,"voodoo","PePeLePew","TITAN",1,"PeeW",577161,927523,2
748,3,"Wylie1","Slammer","Blitz",1,"WW2H",31576172,6094414,2
756,2,"Borderland","PrincessDi","Blitz",1,"B1tz",29225,6658602,2
763,5,"farm","EIEIO","St8farm",1,"x",1913511,495215,2
767,5,"Westside","MrBob","Machtig",1,"SPNK",97332,5249667,2
777,0,"New city","billybob","TITAN",1,"Deth",14643813,3391000,2
784,0,"Avalanche","billybob","TITAN",1,"Deth",14643813,3391000,2
785,0,"V","SolidSnake","HAMMRDWN",1,"SS",12123282,4207805,2
786,6,"Water","Elemental","TITAN",1,"Solo",2036407,4080560,2
793,0,9,"UFA","MILU",1,"DEAD",1162223,1692107,2
799,2,"BottomsUp","titanz3","3Kings",1,"golf",42450,2299710,2
11,12,"Fog","titanz1","3Kings",1,"titz",119429,2649971,2
31,9,"Plot","titanz3","3Kings",1,"golf",42450,2299710,2
25,12,"City Name","Vandersnatch","3Kings",1,"Flag",0,118984,2
36,13,"p","paulie","INTOUCH",1,"WAR",1219508,1091021,2
44,13,"Westpoint","Ciabattoni","Fable",1,"Fabe",4025,177309,2
64,10,"Hatter","topper6","3Kings",1,"Titz",0,609636,2
69,15,"York","TheImp","3Kings",1,"FTW",1696753,8366780,2
73,9,"Graveyard","HITIT","OutLaws",1,8008,7546375,1370838,2
74,15,"FarFarAway","Late","Jandor",1,7,2602959,3380953,2
80,12,"Hmph","Dienpy","Jandor",1,"WHO",6228460,3263099,2
93,10,"MRO","Butthead","PNG",1,"M",1059643,2425584,2
91,13,"hombre66","taffy","Whites",1,3,0,26735,2
97,10,"WhoseYour","MacDaddy","Axgrindr",1,"SNH",437700,330531,2
100,14,"kane","SHARKY","ROGUE",1,"MUFC",555948,1007245,2
108,8,"Ronaldo","Tyson","INTOUCH",1,"Gud",51504,5271309,2
110,9,1,"Anguish","Aquarius",1,1,666062,3843950,2
126,8,"Sparta","Pergator","HaVoK",1,420,975450,1042576,2
127,10,"npc","Pergator","HaVoK",1,420,975450,1042576,2
132,10,"Giants","SportsFan","PNG",1,"M",0,454737,2
133,14,"Jill","Moose",166,1,"M",0,158004562,2
139,14,"BuyOut","Butthead","PNG",1,"M",1059643,2425584,2
148,8,"TOGAPARTY","Unfit","INTOUCH",1,"PEST",1185302,4828648,2
148,14,"Taken","Bloodstar","Nomads",1,"STFU",2165,22992496,2
159,9,"Homeland","JohnyQuest","Nomads",1,"FOAD",5741939,8515540,2
154,15,"SuperDome","JunyaBoy","INTOUCH",1,"CWAR",0,2825808,2
163,15,"WhoDatVill","JunyaBoy","INTOUCH",1,"CWAR",0,2825808,2
183,9,"Flat","Butch","INTOUCH",1,"RSol",1761641,4739910,2
177,12,"NYSE","NelsonHunt","INTOUCH",1,"SKUL",518661,2040247,2
177,13,"KRYPTON","JoeM","INTOUCH",1,"NUTZ",2058274,2161504,2
186,9,"MOOG","JoeM","INTOUCH",1,"NUTZ",2058274,2161504,2
197,10,"City Name","Wejrin","INTOUCH",1,"Flag",128164,1149111,2
198,10,"castleName","Mordekaize","INTOUCH",1,"PH",0,0,2
196,14,"Johannes","Johannes","INTOUCH",1,"Gud",1474018,2480031,2
201,9,2,"SPWNOSATAN",321,1,"SPWN",35273982,6873407,2
205,11,"BrothrHOOD","Dwalin","STEEL",1,"BH",0,1454416,2
207,14,"Clamfield","Primal","TDR",1,"Deth",1467397,2001429,2
209,9,"castleName","KILLERLEP",,1,"LEPS",0,0,2
220,8,"DeshieSCUM","BikeDemon",,1,"STFU",14239845,6153009,2
219,13,"TROY","HEKTOR",9,1,"KISS",12209188,4993673,2
222,15,"ProNoob","R1PSH1TUP","VICE",1,"SMOK",0,236543,2
226,12,"ridgeback","gga","Elysian",1,"gg",6347524,7791766,2
237,12,"M9","kevalex","Elysium",1,"MOVE",197212,14435621,2
233,15,"C1","Ciyore",,1,"FUKU",4118775,2646919,2
242,8,"ATHENS","HEKTOR",9,1,"KISS",12209188,4993673,2
243,15,"City Name","Lord3753244",9,3,"Flag",0,0,2
253,9,"MIKE","Mikenomad","DARKS1DE",1,"DARK",274353,1508505,2
259,11,"WARRIORS","mas","DARKS1DE",1,"SHE",691388,3473419,2
277,10,"Dunce","Resman","Elysian",1,"L0YL",3113627,3967881,2
292,8,"Tashkent","rizlaz",299,1,"O",363134,26344479,2
293,11,"pool","redstain","TheDead",1,"loop",0,8693,2
299,8,"ACROPOLIS","mas","DARKS1DE",1,"SHE",691388,3473419,2
309,15,"TheBrigg","GrdnXprt","DARKS1DE",1,"DARK",0,5422508,2
314,8,"DanceBulls","SnowBear","Terror",1,"Bdog",366701,4113007,2
322,11,"jj","toad",300,1,"Flag",0,104,2
322,12,"Barca","Haven","DARKS1DE",1,"GUNS",498719,8371381,2
329,8,"Payton","gr8moe","L1TES1DE",1,"Nob",621185,2238213,2
336,8,"eerww","gga","Elysian",1,"gg",6347524,7791766,2
338,15,"Drastic","Brackore","DARKS1DE",1,"MaD",1466220,2425186,2
346,8,"Pink","Fermi",9,1,"TEZZ",2487292,6464624,2
351,14,"MaaL","Wamongo","DARKS1DE",1,"DARK",7294519,3913416,2
359,10,"SPLIFFS","Tokin","Elysium",1,"ELYS",19841975,10455325,2
370,9,"Mi1","MoNi",300,1,"EV1L",3906217,2887471,2
381,10,"Flat","DarkDoom",,1,"HFL",0,17004,2
376,13,"New city","Sapphire",9,1,"TEZZ",52628429,4533231,2
378,13,"New city","Ironcross",9,1,"Tezz",20410,22500268,2
388,12,"L1TELAUGH","Luigi","L1TES1DE",1,"DARK",25026915,3399697,2
387,14,"JUA","boomer","DARKS1DE",1,"REV",10377446,4587241,2
396,11,"Trondheim","rizlaz",299,1,"O",363134,26344479,2
414,14,"LaunchPad","Duckie420","Terror",1,"FckU",334146,5220212,2
417,12,"MyAss","tinbender","Terror",1,"DUH",19996507,10778747,2
431,11,"T3","tinbender","Terror",1,"DUH",19996507,10778747,2
426,13,"A","XRRX","HXTXVN2",1,"Game",0,895344,2
438,12,"Hood4","Eric","Terror",1,"Aiel",1994088,630181,2
444,14,"i3","Mordo","x",1,"ZPZF",7619233,1170414,2
456,9,"ello","SupBates","x",1,"NOOB",49827000,8972645,2
462,10,"T2","Cehesse","x",1,"lol",6009801,10432023,2
456,12,"Jill","JeSteR","v",1,"V",0,2234919,2
476,9,"GrowApair","GrizlyBear","VD",1,"v",534321,1345850,2
478,13,"NightHaven","LordNeo","v",1,"Peac",6044,141364,2
482,11,"4sapphire","Sapphire",9,1,"TEZZ",52628429,4533231,2
487,11,"Fury","Morgana","NoPain",1,"C01N",0,24748,2
490,9,"Area51","Terrando","NoPain",1,"Flag",0,32357,2
503,10,"Sand","SirDrunk",101,1,"SD",61467,5533228,2
498,11,"LazyAss","aMouse",,1,"IVI",3197886,2740741,2
499,14,"Gothic","Glaber",101,1,"V",0,491495,2
511,9,"T1","Cehesse","S3LLING",1,"lol",6009801,10432023,2
518,11,"Dirt","SirDrunk",101,1,"SD",61467,5533228,2
534,10,"City Name","loopy123","S3LLING",1,"Flag",0,3834,2
534,12,"S1","Sapphire",9,1,"TEZZ",52628429,4533231,2
538,10,2,"Smutty","V",1,"Smut",2413,29689401,2
538,11,"HW4","SmuttZilla","x",1,"Hi",8288639,6791171,2
539,11,"Sanityvill","Smutty","V",1,"Smut",2413,29689401,2
540,11,"HW3","SmuttZilla","x",1,"Hi",8288639,6791171,2
538,12,"Hellraiser","Smutty","V",1,"Smut",2413,29689401,2
540,12,"Hi2","SmuttZilla","x",1,"Hi",8288639,6791171,2
538,13,"SCF","MapQuest","x",1,"xXx",6297484,432682,2
540,13,"col","Smutty","V",1,"Smut",2413,29689401,2
541,13,"T3","Smutty","V",1,"Smut",2413,29689401,2
537,14,"Hubba","SmuttZilla","x",1,"Hi",8288639,6791171,2
538,14,"hitter","Doomsy","x",1,"Minx",47,15858868,2
539,14,"YsoANGRY","Smutty","V",1,"Smut",2413,29689401,2
540,14,1,"MapQuest","x",1,"xXx",6297484,432682,2
539,15,"HM1","SmuttZilla","x",1,"Hi",8288639,6791171,2
553,12,"w1","DonkEPunch","x",1,"DNKY",13445,1594706,2
559,12,"Magic","Manic","v",1,"V",89629,839207,2
569,12,"Stone","SirDrunk",101,1,"SD",61467,5533228,2
586,8,"Citizen","Calista","v",1,"V",135656,938238,2
591,9,"bob","wally",,1,"u",0,418626,2
587,15,"Chesticles","strokyuoff",101,1,"PERV",189385,8272598,2
593,12,"BANGBANG","LordTarzan","x",1,"I",5541390,3665631,2
604,10,"face","KILLABEE",1965,1,"wolf",3720247,11569766,2
601,14,"Ghiardelli","LadyAstor","V",1,"KISS",0,56657575,2
607,14,"Cluck","Calista","v",1,"V",135656,938238,2
612,9,"CUMALOT","Luisifer","TITAN",1,"DEAD",54637371,5911847,2
619,9,"Decoy","Durion","v",1,"x",1324,449499,2
622,12,"ReZ","Vasmiza","TITAN",1,"Kila",20746724,7152630,2
623,15,"BTWN","LordRaris","St8farm",1,"FL",1485768,608277,2
631,12,"LS7","Slim","HAMMRDWN",1,"HMMR",22564735,3171863,2
631,13,"Zion2","Pascoe","Blitz",1,"Dv8",10989,1853612,2
639,10,"Blizzard","Blurr","v",1,"V",0,114463,2
633,11,"Blaze","Blurr","v",1,"V",0,114463,2
642,9,"DEATH","LeSage","PH0ENIX",1,"Sage",3369,141655,2
652,9,"Prometheus","Digitizer","St8farm",1,"NPCu",11971389,11535587,2
660,14,"Case",3,"TITAN",1,3,7815637,2323710,2
669,10,3,3,"TITAN",1,3,7815637,2323710,2
669,13,"Zullu","LisaMarie","HAMMRDWN",1,"SMEG",2927103,5116667,2
676,13,"Move","Looking",68,1,68,7301404,5417893,2
683,12,"HONEYSHIVE","AH1","SlyFuks",1,"Dew",4160040,2477674,2
705,14,"ROTTINGHAM","Luisifer","TITAN",1,"DEAD",54637371,5911847,2
717,14,"CERES","GANYMEDE","PH0ENIX",1,"PHNX",9066560,4176083,2
728,11,"RedHot","fireboy84","Blitz",1,"L",4340198,1178371,2
733,11,"Yadviga","Beabma","Blitz",1,"Bea",12616850,1169019,2
744,12,"EvenStar","LadyBella","Blitz",1,"Mast",3,4209818,2
753,9,"AgrabaH","AliAbabwa","HAMMRDWN",1,"Gods",2481452,3574976,2
753,11,"Calamity","Tragic","S0L0",1,"TRAJ",776036,950479,2
760,11,"Fireplace","fireboy84","Blitz",1,"L",4340198,1178371,2
774,9,"Denver","PrisonLove","HaVoK",1,"YNOT",0,5028376,2
769,10,"Hola","PePeLePew","TITAN",1,"PeeW",577161,927523,2
781,13,"Asgard","Avalanche",1965,1,"Meth",25360621,13232526,2
791,11,2,3,"TITAN",1,3,7815637,2323710,2
797,14,"Avalanche","billybob","TITAN",1,"Deth",14643813,3391000,2
2,17,"Carbon","TheImp","3Kings",1,"FTW",1696753,8366780,2
10,18,"Blizzard","Polaris","Frost",1,"DONT",0,790647,2
23,16,"castleName","ladyL","Jandor",1,"NO",0,0,2
25,18,"castleName","BlackWolf","HAMMRDWN",1,"WOLF",0,100,2
26,19,"Rijeka","Foreriver","ForSaken",1,"FORE",2307687,998992,2
24,20,"castleName","Benna","INTOUCH",1,"SHDW",0,20,2
25,20,"Toadville","Toadmus",,1,"TOAD",0,561947,2
32,18,"Northfuk","DrWhat","INTOUCH",1,"INCH",20727440,8751527,2
39,22,"castleName","sanman","3Kings",1,"FIRE",0,0,2
33,23,"NPC","JackB","INTOUCH",1,"WAR",7024223,3247688,2
42,18,"Gratz","Turk5","3Kings",1,"Turk",234996,2779037,2
45,18,"Tyrant","Howl","FURY",1,"STFU",5798628,1327576,2
47,18,"Location9","Turk5","3Kings",1,"Turk",234996,2779037,2
57,16,"Reykjavik","Gudmundur","INTOUCH",1,"INT",365568,13734472,2
72,21,"G5","SKELETOR","INTOUCH",1,"LAN",12938997,2235911,2
76,22,"Death","Leotis","NOVAII",1,"Doom",0,202846,2
77,22,"VetStat","devius","Jandor",1,"Gunz",25025,418719,2
83,17,1,"Johhny99","Angel",1,1,0,4515,2
80,18,"PtFinger","TheImp","3Kings",1,"FTW",1696753,8366780,2
90,17,"P1","Predator1","DeathRow",1,"VIK",0,23017,2
94,23,"8Count","Punchy","PNG",1,"M",145016,2316821,2
105,19,"Cross","Punchy","PNG",1,"M",145016,2316821,2
115,23,"WOODSTOCK","bigbazza","Havoc",1,"Flag",2054,425934,2
120,17,"JMC","Moose",166,1,"M",0,158004562,2
130,16,"Jab","Punchy","PNG",1,"M",145016,2316821,2
135,22,"IOC","Moose",166,1,"M",0,158004562,2
144,20,"Bishop","JohnyQuest","Nomads",1,"FOAD",5741939,8515540,2
150,22,"WatchOut","JunyaBoy","INTOUCH",1,"CWAR",0,2825808,2
159,21,"ASX","WillHunt","INTOUCH",1,"PEST",4610664,5307393,2
156,22,"NewOrleans","JunyaBoy","INTOUCH",1,"CWAR",0,2825808,2
160,21,"Shanker","Danglin",68,1,"Az",2441702,18841861,2
161,22,"NIKKEI","WillHunt","INTOUCH",1,"PEST",4610664,5307393,2
161,23,"FTSE","WillHunt","INTOUCH",1,"PEST",4610664,5307393,2
170,18,"JOKER","JoeM","INTOUCH",1,"NUTZ",2058274,2161504,2
170,19,"BEDROCK","JoeM","INTOUCH",1,"NUTZ",2058274,2161504,2
177,17,"castleName","Hoban","INTOUCH",1,"ORDR",0,0,2
183,19,"Kopavogur","Tyson","INTOUCH",1,"Gud",51504,5271309,2
183,21,"GREATVILLE","Johnnie the Great","Jandor",1,"JAND",96018,459126,2
188,16,"castleName","Buddaflav",,1,"GUN",0,0,2
189,16,"Low","HighLow","Jandor",1,"Nem",5847747,797619,2
186,21,"TakingOver","DejaVu","Depot",1,"SS1",0,60367,2
189,22,"castleName","Stealthy","Fable",1,"IMTL",0,0,2
190,23,"M","DrWhat","INTOUCH",1,"INCH",20727440,8751527,2
198,17,"hut100","Centura100",,1,"Flag",1813190,10262738,2
192,22,"ANZAC","Ahriman","DGAF",1,"DGAF",0,364352,2
206,16,555,"GIGGS",321,1,"DIA",967,1169301,2
201,23,"Dragon","H34rTLeSS",299,1,"Ev1L",17760906,7516899,2
224,22,"IrishCharm","Haven",,1,"GUNS",498719,8371381,2
237,21,"Luna","Savior","Elysium",1,"XD",110140,32726616,2
246,21,"ReBrth","Padaquinn",1965,1,1965,8947414,2872314,2
247,21,"ToMany2","Padaquinn",1965,1,1965,8947414,2872314,2
254,18,"DELPHIA","HEKTOR",9,1,"KISS",12209188,4993673,2
254,23,"NARNIA","mas","DARKS1DE",1,"SHE",691388,3473419,2
265,19,"Outpost","Rai","Elysium",1,"HELL",6476889,21117604,2
273,23,"CostaRico","Henry",300,1,"Base",0,6862,2
280,17,"Lair","Rai","Elysium",1,"HELL",6476889,21117604,2
286,19,"Hi","Theman81",99,3,"XD",0,35053,2
293,18,"xW2Rx","Rai","Elysium",1,"HELL",6476889,21117604,2
311,22,"Noobz","Fermi",9,1,"TEZZ",2487292,6464624,2
315,16,"Darkside2","Pikeman","L1TES1DE",1,"DISC",16840982,2463895,2
321,18,"Darkside1","Pikeman","L1TES1DE",1,"DISC",16840982,2463895,2
358,18,"DeserT","ju5tic3","DARKS1DE",1,"Ev1L",7866501,4623438,2
364,18,"G5","Saphirre","DARKS1DE",1,"S3xy",15665795,7945827,2
364,21,"New city","Tezzeret","V",1,"TEZZ",808153,75348797,2
361,22,"4faf","Fafhrd",9,1,"TEZZ",43898100,4240225,2
370,16,"Arsenal","Koopa","Elysian",1,"GUN",8231375,2489794,2
384,20,"Flat","Cole",9,1,420,0,7062695,2
396,18,"JAIL","GrdnXprt","DARKS1DE",1,"DARK",0,5422508,2
420,19,"car","byteme","Terror",1,"DUH",3188531,901268,2
423,20,"Thebrewery","Molson",101,5,420,33303,5460980,2
436,17,"New city","Fafhrd",9,1,"TEZZ",43898100,4240225,2
447,21,"Snootsvill","snooty",300,1,"Flag",0,24632,2
452,18,"TimeWalk","Tezzeret","V",1,"TEZZ",808153,75348797,2
485,21,"Humble","HairyBear","V",1,"V",945,21218360,2
493,18,"Later166","BlackDog",300,1,"xXx",2737285,4476875,2
499,17,"G3","grandpi","V",1,"V",191,8485056,2
503,19,"hehe","hmmhmm",300,1,"JAG",231258,349433,2
511,20,"Maze","Manic","v",1,"V",89629,839207,2
519,21,"BEAST1","BEAST20","Terror",1,2012,984938,415296,2
524,20,"Flat","LORDTODD",420,1,"NEM",0,115842,2
524,22,"dump","Sapphire",9,1,"TEZZ",52628429,4533231,2
530,17,2,"Roush",,1,123,26398,69421,2
530,23,"RacecaR","RaZe","v",1,"V",112260,8520864,2
541,21,"B1gR3d","Sexythang","v",1,"V",66320,2539941,2
549,23,"Academy","Tezzeret","V",1,"TEZZ",808153,75348797,2
552,22,"New city","TheSeeker",9,1,"Tezz",2082455,4456390,2
556,22,"TRA","Smutty","V",1,"Smut",2413,29689401,2
566,19,"Cowgirl","Calista","v",1,"V",135656,938238,2
575,17,"w1","Mordo","x",1,"ZPZF",7619233,1170414,2
581,16,"Calamity","Calista","v",1,"V",135656,938238,2
579,17,"Gambrian","Nangan",,1,"Flag",0,3186,2
595,19,"Cannon","Calista","v",1,"V",135656,938238,2
598,22,"BoxOfFrogs","Doomsy","x",1,"Minx",47,15858868,2
604,20,"LolliPoP","OldFatMan","Blitz",1,"PIMP",39107339,5077567,2
621,16,"Kat","Tiitus",,1,"FEAR",13601701,1417087,2
622,22,"FluffyBuni","Nicklove",9,1,"WAR",1286668,1104485,2
634,23,"gotit","LongSlong","PH0ENIX",1,"big",8322969,4891128,2
636,23,"SteelSlong","LongSlong","PH0ENIX",1,"big",8322969,4891128,2
642,18,"Shawnee","Mickey","V",1,"FEAR",1173801,735676,2
647,19,"Nevermind","Ruthless",166,5,"AvIt",3605773,69903897,2
643,22,"Research","MechLuvin","V",5,"MECH",604450,138149,2
